4.255176	0.000216	2.962814	0.002381	2.694271	0.001762	2.584724	0.001575	2.505628	0.004007	2.809246	0.001122
4.290754	0.000171	2.992060	0.002050	2.724020	0.001482	2.617387	0.001274	2.544121	0.003215	2.851055	0.000995
4.326332	0.000145	3.021307	0.001763	2.753769	0.001250	2.650050	0.001023	2.582613	0.002575	2.892864	0.000886
4.361910	0.000134	3.050553	0.001515	2.783518	0.001049	2.682714	0.000815	2.621106	0.002064	2.934673	0.000767
4.397487	0.000132	3.079799	0.001302	2.813266	0.000869	2.715377	0.000647	2.659598	0.001654	2.976482	0.000635
4.433065	0.000133	3.109045	0.001117	2.843015	0.000706	2.748040	0.000513	2.698090	0.001320	3.018291	0.000506
4.468643	0.000135	3.138291	0.000951	2.872764	0.000561	2.780704	0.000407	2.736583	0.001046	3.060101	0.000392
4.504221	0.000134	3.167538	0.000802	2.902513	0.000436	2.813367	0.000322	2.775075	0.000827	3.101910	0.000301
4.539799	0.000131	3.196784	0.000667	2.932261	0.000334	2.846030	0.000252	2.813568	0.000658	3.143719	0.000234
4.575377	0.000124	3.226030	0.000546	2.962010	0.000255	2.878693	0.000195	2.852060	0.000537	3.185528	0.000189
4.610955	0.000115	3.255276	0.000441	2.991759	0.000195	2.911357	0.000149	2.890553	0.000456	3.227337	0.000160
4.646533	0.000103	3.284523	0.000353	3.021508	0.000151	2.944020	0.000112	2.929045	0.000402	3.269146	0.000142
4.682111	0.000090	3.313769	0.000281	3.051256	0.000120	2.976683	0.000085	2.967538	0.000363	3.310955	0.000133
4.717688	0.000078	3.343015	0.000224	3.081005	0.000098	3.009347	0.000065	3.006030	0.000323	3.352764	0.000131
4.753266	0.000067	3.372261	0.000179	3.110754	0.000081	3.042010	0.000052	3.044523	0.000273	3.394573	0.000130
4.788844	0.000058	3.401508	0.000141	3.140503	0.000069	3.074673	0.000043	3.083015	0.000213	3.436382	0.000122
4.824422	0.000049	3.430754	0.000111	3.170251	0.000059	3.107337	0.000036	3.121508	0.000151	3.478191	0.000104
4.860000	0.000039	3.460000	0.000084	3.200000	0.000051	3.140000	0.000030	3.160000	0.000097	3.520000	0.000077
